epoch,auc,binary_accuracy,loss,val_auc,val_binary_accuracy,val_loss
52,0.9947319030761719,0.9816738367080688,0.049539964646101,0.9735368490219116,0.962099015712738,0.10579781234264374
53,0.9944638013839722,0.9822875261306763,0.04771976172924042,0.9646380543708801,0.9553935527801514,0.12852300703525543
54,0.9935382604598999,0.9796093106269836,0.0531136691570282,0.9740955233573914,0.9651604294776917,0.10163263231515884
55,0.9948113560676575,0.9823707938194275,0.047400783747434616,0.9767880439758301,0.9669095873832703,0.09872955083847046
56,0.9957512021064758,0.9840446710586548,0.04411108046770096,0.9763108491897583,0.9666181206703186,0.09912971407175064
57,0.9956426620483398,0.984602689743042,0.0412062369287014,0.9630581140518188,0.9657435417175293,0.12006592750549316
58,0.9955490231513977,0.9843234419822693,0.04325535148382187,0.9728015661239624,0.9699708819389343,0.10493060946464539
59,0.9962567090988159,0.9848538041114807,0.04117283970117569,0.9738020896911621,0.9674928188323975,0.10435425490140915
60,0.9961220622062683,0.9858858585357666,0.0404382087290287,0.9716192483901978,0.9679301381111145,0.10833416879177094
61,0.9964887499809265,0.985634446144104,0.03962522745132446,0.9753603935241699,0.970262348651886,0.09627343714237213
62,0.9968870878219604,0.9862761497497559,0.03699590638279915,0.9712473154067993,0.966763973236084,0.10750613361597061
63,0.9965610504150391,0.9850767254829407,0.03875408694148064,0.9741034507751465,0.9653060436248779,0.10621587187051773
64,0.9975461959838867,0.9876985549926758,0.03375983610749245,0.971603274345398,0.9663265943527222,0.10457272082567215
65,0.9970184564590454,0.9873084425926208,0.03388166427612305,0.9729397892951965,0.9647229909896851,0.10446687787771225
66,0.9973060488700867,0.9885353446006775,0.03282354399561882,0.9758164286613464,0.9715743660926819,0.09685318171977997
67,0.9982633590698242,0.99020916223526,0.027708720415830612,0.9755147695541382,0.9674926400184631,0.10376854240894318
68,0.9950587153434753,0.9831520915031433,0.04421549662947655,0.973635196685791,0.9693876504898071,0.10047344118356705
69,0.9980945587158203,0.9885076880455017,0.030589619651436806,0.9727176427841187,0.9708455801010132,0.09858310967683792
70,0.9983404278755188,0.9898189902305603,0.028245659545063972,0.9705765843391418,0.9682216048240662,0.11090359091758728
71,0.9974788427352905,0.9887867569923401,0.0316048227250576,0.9730818867683411,0.9686588048934937,0.10810389369726181
72,0.9982731938362122,0.9906277656555176,0.02693798579275608,0.9749747514724731,0.9711370468139648,0.10092365741729736
73,0.9974895715713501,0.9893724918365479,0.031320929527282715,0.9672895669937134,0.9693878293037415,0.10850308835506439
74,0.9986815452575684,0.9904602766036987,0.026026587933301926,0.9742444157600403,0.9693877696990967,0.10405681282281876
75,0.9987039566040039,0.992050290107727,0.023328159004449844,0.9690742492675781,0.9711370468139648,0.10776305943727493
76,0.9980311393737793,0.9902370572090149,0.02680712379515171,0.9746445417404175,0.9720117449760437,0.09904082119464874
77,0.9985640645027161,0.9899303317070007,0.0266487468034029,0.9708544015884399,0.9701167345046997,0.10404347628355026
78,0.9986090660095215,0.990515947341919,0.02502903901040554,0.9713665843009949,0.9701167345046997,0.11195643991231918
79,0.9982517957687378,0.9909065961837769,0.02360623888671398,0.9734269976615906,0.9698249697685242,0.10433176904916763
80,0.9986597299575806,0.9938352704048157,0.019273504614830017,0.9763166308403015,0.9747812747955322,0.0985100194811821
81,0.9992141723632812,0.9929148554801941,0.019834544509649277,0.969507098197937,0.9708455801010132,0.10800621658563614
82,0.9973891377449036,0.9890373945236206,0.031106971204280853,0.9761363863945007,0.970699667930603,0.09905184060335159
83,0.9990979433059692,0.9928591251373291,0.019648287445306778,0.9714176058769226,0.9725947976112366,0.10871866345405579
84,0.9993885159492493,0.9943096041679382,0.016300885006785393,0.9702154397964478,0.972594678401947,0.11779439449310303
85,0.9988886117935181,0.993249773979187,0.019419750198721886,0.9751838445663452,0.9739067554473877,0.0959763154387474
86,0.9988851547241211,0.9938910603523254,0.019346825778484344,0.9689008593559265,0.970553994178772,0.11641621589660645
87,0.9987360239028931,0.9931101202964783,0.02036483958363533,0.9746561050415039,0.974489688873291,0.09358580410480499
88,0.9995980262756348,0.9945327043533325,0.015198774635791779,0.9701469540596008,0.9743439555168152,0.11087167263031006
89,0.9992426037788391,0.9938356876373291,0.016783559694886208,0.9710200428962708,0.9736151099205017,0.10345074534416199
90,0.9993300437927246,0.9949232339859009,0.014698773622512817,0.9712193608283997,0.9712828993797302,0.11179710179567337
91,0.998631477355957,0.9926080107688904,0.02008306235074997,0.9676207304000854,0.970553994178772,0.12355867028236389
92,0.9993778467178345,0.9942812919616699,0.016345463693141937,0.967319667339325,0.969970703125,0.12498413026332855
93,0.998334527015686,0.9933611750602722,0.019524533301591873,0.9729539752006531,0.9737610220909119,0.10042082518339157
94,0.999607264995575,0.9950906038284302,0.014337618835270405,0.9646084904670715,0.9686588048934937,0.1321549415588379
95,0.9981409907341003,0.9910181164741516,0.025151845067739487,0.9736407995223999,0.9734693765640259,0.10903215408325195
96,0.9992439150810242,0.9949235320091248,0.015202123671770096,0.968079686164856,0.9724489450454712,0.11422444880008698
97,0.9976557493209839,0.9897347688674927,0.028395304456353188,0.9675028920173645,0.9704082608222961,0.1192278191447258
98,0.9995558857917786,0.9950348138809204,0.013785351999104023,0.969436764717102,0.9746354222297668,0.11030274629592896
99,0.9993265271186829,0.9957042336463928,0.013255604542791843,0.9732755422592163,0.9749270677566528,0.10190821439027786
100,0.9995935559272766,0.9963178634643555,0.011656849645078182,0.9753326177597046,0.97332364320755,0.10240354388952255
101,0.9997472763061523,0.9962062239646912,0.011606113985180855,0.9710540771484375,0.9763848185539246,0.10941748321056366
102,0.9996048212051392,0.9960108995437622,0.011979547329246998,0.9643696546554565,0.9724489450454712,0.1251271665096283
103,0.9997804760932922,0.9961785078048706,0.010945383459329605,0.9677613377571106,0.9744896292686462,0.1181708574295044
104,0.9998577833175659,0.9969591498374939,0.008885069750249386,0.9722598791122437,0.9759474396705627,0.10889632999897003
105,0.9994381070137024,0.9956486225128174,0.012261183001101017,0.9697358012199402,0.9701164364814758,0.13111650943756104
106,0.9994491338729858,0.9959275126457214,0.011965934187173843,0.9745486974716187,0.9750728607177734,0.11038042604923248
107,0.9990725517272949,0.9936676621437073,0.017644783481955528,0.969812273979187,0.9717201590538025,0.13095007836818695
108,0.9995555877685547,0.9963176846504211,0.011408745311200619,0.9707990884780884,0.9731779098510742,0.11149688065052032
109,0.9990898370742798,0.9953416585922241,0.013898354023694992,0.9740067720413208,0.9749270677566528,0.1067068800330162
110,0.9996703863143921,0.9968476891517639,0.01006005797535181,0.9681625366210938,0.9736151695251465,0.11384084075689316
111,0.9993779063224792,0.9965968728065491,0.01066296175122261,0.9666851162910461,0.9741982221603394,0.11780516803264618
112,0.999836802482605,0.9968201518058777,0.009046318009495735,0.9730469584465027,0.9779883623123169,0.10858691483736038
113,0.9999194145202637,0.9977404475212097,0.007102984003722668,0.9629431962966919,0.9758015871047974,0.12497925013303757
114,0.9989949464797974,0.9950904846191406,0.013965553604066372,0.967053234577179,0.97332364320755,0.11452615261077881
115,0.997226893901825,0.9928032755851746,0.02321013994514942,0.9707285761833191,0.9739066958427429,0.10517794638872147
116,0.999395489692688,0.9966244697570801,0.010775507427752018,0.9611293077468872,0.9688047170639038,0.14117033779621124
117,0.9987605214118958,0.9945324063301086,0.0157826729118824,0.971997857093811,0.9706998467445374,0.11953531950712204
118,0.9997002482414246,0.9968199729919434,0.00962521880865097,0.9685502052307129,0.9771136045455933,0.11224846541881561
119,0.9998745918273926,0.9973498582839966,0.0076646870002150536,0.9677640199661255,0.9736151099205017,0.12275278568267822
120,0.9996724128723145,0.9961504936218262,0.01041988655924797,0.9700552225112915,0.9750729203224182,0.11324416100978851
121,0.9996039271354675,0.9976844191551208,0.007842661812901497,0.9715886116027832,0.977113664150238,0.11011986434459686
122,0.9997758865356445,0.9973497986793518,0.007318347692489624,0.9714914560317993,0.9772593975067139,0.11137570440769196
123,0.9996979832649231,0.9972939491271973,0.008418764919042587,0.9650962948799133,0.9739067554473877,0.12643136084079742
124,0.9996965527534485,0.9966526627540588,0.009570094756782055,0.9696170687675476,0.9772593975067139,0.11062563955783844
125,0.9985424876213074,0.9945327639579773,0.01703093759715557,0.9781143069267273,0.9768221974372864,0.10176549851894379
126,0.999714195728302,0.9970152378082275,0.00890837050974369,0.9686164855957031,0.9720116257667542,0.1281737983226776
127,0.9998114705085754,0.9981868863105774,0.005807510111480951,0.9687197804450989,0.9763848185539246,0.12435878813266754
128,0.9999485015869141,0.9983819127082825,0.005335036665201187,0.9547451138496399,0.9702625274658203,0.15494535863399506
129,0.9979000091552734,0.9929982423782349,0.021283406764268875,0.9605558514595032,0.9724489450454712,0.12801258265972137
130,0.9996656179428101,0.9969594478607178,0.009736763313412666,0.9652987718582153,0.9746355414390564,0.1173926517367363
131,0.9993823766708374,0.996652364730835,0.010159851051867008,0.9601454734802246,0.9741982221603394,0.12938444316387177
132,0.9999545812606812,0.9983818531036377,0.005171612836420536,0.9657228589057922,0.9758018851280212,0.11989128589630127
133,0.9997556805610657,0.997322142124176,0.007559779100120068,0.9618390798568726,0.9747811555862427,0.13194459676742554
134,0.9978979229927063,0.9933330416679382,0.019943851977586746,0.9644389152526855,0.9744898676872253,0.1218777671456337
135,0.999259352684021,0.996680498123169,0.010447287000715733,0.9647218585014343,0.9733234643936157,0.12681668996810913
136,0.9996246099472046,0.9964295625686646,0.010703982785344124,0.9695353507995605,0.9758017659187317,0.10933477431535721
137,0.999774158000946,0.9977960586547852,0.006733075249940157,0.9712888598442078,0.9753643274307251,0.1151433140039444
138,0.9998297691345215,0.9981868267059326,0.005020283628255129,0.973219096660614,0.9769680500030518,0.11923519521951675
139,0.9999693036079407,0.998744785785675,0.004118216689676046,0.9629150629043579,0.9763847589492798,0.12851805984973907
140,0.9999712109565735,0.9986609220504761,0.0040302155539393425,0.9557978510856628,0.9749271869659424,0.15663281083106995
141,0.9999604225158691,0.9984655380249023,0.004496963694691658,0.9626352190971375,0.9765306711196899,0.12679792940616608
142,0.9997916221618652,0.9981309771537781,0.005946918856352568,0.9582818150520325,0.9749270677566528,0.15375450253486633
143,0.9994703531265259,0.997070848941803,0.008584931492805481,0.9601660966873169,0.9760932326316833,0.1413981318473816
144,0.9990512728691101,0.9958992600440979,0.013383046723902225,0.9635733366012573,0.9747812747955322,0.1407676488161087
145,0.9998146891593933,0.9984936714172363,0.0050497883930802345,0.9722750782966614,0.9772595167160034,0.11942429095506668
146,0.9998062252998352,0.9980472326278687,0.005688521079719067,0.9621742963790894,0.9736151695251465,0.1568492352962494
147,0.9989709854125977,0.9965413212776184,0.011106100864708424,0.9621261358261108,0.9750729203224182,0.13364483416080475
148,0.9994741678237915,0.9974614381790161,0.008156976662576199,0.9665318727493286,0.9752187728881836,0.1201103925704956
149,0.9995008707046509,0.9974055886268616,0.008020775392651558,0.9668194055557251,0.9728864431381226,0.12871485948562622
150,0.9998884201049805,0.9978519678115845,0.006717543117702007,0.9675172567367554,0.9759474992752075,0.12925463914871216
151,0.9999334216117859,0.9980472922325134,0.005873966030776501,0.9665486216545105,0.9739066958427429,0.13022808730602264
152,0.9999640583992004,0.9984935522079468,0.0044962503015995026,0.9653648138046265,0.9737608432769775,0.13196437060832977
153,0.9991117715835571,0.9963455200195312,0.010734700597822666,0.9538798332214355,0.9717201590538025,0.16195550560951233
154,0.9997057914733887,0.9970710873603821,0.008861434645950794,0.9572118520736694,0.9740524888038635,0.15028393268585205
155,0.9997385740280151,0.9974614977836609,0.007410059217363596,0.9607188105583191,0.9752185940742493,0.13789629936218262
156,0.9999640583992004,0.9983540177345276,0.004508438054472208,0.9608956575393677,0.9750730395317078,0.1407770812511444
157,0.999958336353302,0.9981867671012878,0.004842693451792002,0.9618257284164429,0.9743439555168152,0.14712302386760712
158,0.9999794960021973,0.9989399313926697,0.003408010583370924,0.9621009826660156,0.9758017659187317,0.1390678733587265
159,0.9997059106826782,0.998437762260437,0.004347559995949268,0.9633388519287109,0.9743439555168152,0.147040456533432
160,0.9996843338012695,0.9983541369438171,0.0054348185658454895,0.9684743881225586,0.9758017063140869,0.13359032571315765
161,0.9999439120292664,0.9984657168388367,0.004714935552328825,0.9566103219985962,0.9715743660926819,0.16019971668720245
162,0.9989812970161438,0.9951741695404053,0.013704614713788033,0.9585921168327332,0.9717200994491577,0.16454632580280304
163,0.9990431070327759,0.9959830045700073,0.01256626471877098,0.9588153958320618,0.9734693765640259,0.1560199111700058
164,0.9997274279594421,0.997545063495636,0.007198577746748924,0.952233612537384,0.9736151695251465,0.15548914670944214
165,0.9999622106552124,0.998744785785675,0.004322858527302742,0.9627245664596558,0.9760933518409729,0.1325976699590683
166,0.9998442530632019,0.9987726807594299,0.003851891029626131,0.9687574505805969,0.9756558537483215,0.11987487226724625
167,0.9999855160713196,0.9994420409202576,0.002464593853801489,0.963078498840332,0.9740526080131531,0.14131149649620056
168,0.9999958276748657,0.9994978308677673,0.0020644778851419687,0.9607378840446472,0.9746354222297668,0.1479552984237671
169,0.9996879696846008,0.998744547367096,0.004067298956215382,0.9480096101760864,0.9723032712936401,0.15743859112262726
170,0.9997746348381042,0.998103141784668,0.006093983538448811,0.9613436460494995,0.9758017063140869,0.1364472508430481
171,0.9987943768501282,0.9972383975982666,0.010481195524334908,0.9630864858627319,0.9718660116195679,0.14319230616092682
172,0.9985140562057495,0.9956204295158386,0.014632120728492737,0.9666749835014343,0.970553994178772,0.13993872702121735
173,0.9979518055915833,0.9948951005935669,0.016933128237724304,0.9717156291007996,0.9763849377632141,0.11693394184112549
174,0.9999732971191406,0.9987168312072754,0.004250020254403353,0.9716596603393555,0.976239025592804,0.11975628137588501
175,0.9997013807296753,0.9989398717880249,0.003945527132600546,0.9661981463432312,0.9781342148780823,0.1277405321598053
176,0.9999876022338867,0.9991074204444885,0.002645844127982855,0.9633487462997437,0.9772593379020691,0.1316864788532257
177,0.999703049659729,0.9988561868667603,0.0035835832823067904,0.9632269144058228,0.9769679307937622,0.1392732858657837
178,0.9995067715644836,0.997796356678009,0.006414416711777449,0.9604511260986328,0.9758017659187317,0.13444313406944275
179,0.9997990727424622,0.998326301574707,0.004973066970705986,0.9665563702583313,0.9752187728881836,0.13079652190208435
180,0.9999746084213257,0.9985492825508118,0.0037579338531941175,0.961861252784729,0.9746354222297668,0.14446741342544556
181,0.999982476234436,0.9989399313926697,0.0030756862834095955,0.9609802961349487,0.976239025592804,0.1461588740348816
182,0.9999791979789734,0.9989678859710693,0.0029299736488610506,0.9617474675178528,0.9731779098510742,0.1487974375486374
183,0.999652087688446,0.9981588125228882,0.005672278348356485,0.9609688520431519,0.9715743660926819,0.16759991645812988
184,0.9992801547050476,0.9969315528869629,0.00961322896182537,0.9593036770820618,0.972594678401947,0.14910782873630524
185,0.999527096748352,0.9980472922325134,0.0066373152658343315,0.9601093530654907,0.972886323928833,0.14820154011249542
186,0.9998005032539368,0.9976845979690552,0.005808430258184671,0.9610993266105652,0.972449004650116,0.1398358792066574
187,0.9999809265136719,0.9992191195487976,0.0029154648073017597,0.9609634280204773,0.9736151695251465,0.1509176641702652
